id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
2818,Capers Café et Le Bar,7000 NE Airport Way,Portland,OR,97220,45.5879379706,-122.5942098651,3.0,388,"Restaurants, Beer, Wine & Spirits, Nightlife, Coffee & Tea, Bagels, Food, Wine Bars, Bars, Cafes"
2819,El Guapo Taco,6141 SW Macadam Ave,Portland,OR,97239,45.479523,-122.6729352,3.5,36,"Vegetarian, Vegan, Mexican, Restaurants"
2820,Lokanta PDX,2601 SE Clinton St,Portland,OR,97202,45.5036550015,-122.6394977421,4.5,9,"Mediterranean, Turkish, Restaurants"
2821,Pho Binh,581 SW 9th Ave,Portland,OR,97205,45.5205441,-122.6808235,3.0,5,"Restaurants, Vietnamese"
2822,Russell St BBQ,325 NE Russell St,Portland,OR,97212,45.5410864,-122.6621269,4.0,816,"Southern, Soul Food, Event Planning & Services, Food Delivery Services, Restaurants, Barbeque, Food, Caterers, Nightlife, Bars"
2823,Thai Bodian,7316 N Lombard St,Portland,OR,97203,45.5874214253,-122.7426665408,3.5,12,"Restaurants, Food Trucks, Asian Fusion, Food"
2824,Angel Food & Fun,5135 NE 60th Ave,Portland,OR,97218,45.5601274,-122.601058,4.5,172,"Restaurants, Mexican"
2825,The Street Bar and Restaurant,3554 SE 82nd Ave,Portland,OR,97266,45.49664,-122.578436,4.0,22,"Nightlife, Sports Bars, Bars, Vietnamese, Karaoke, Restaurants"
2826,E-Side Thai Cuisine,4255 SE Belmont St,Portland,OR,97215,45.5163215,-122.6181097,4.0,31,"Food Stands, Restaurants, Food Trucks, Thai, Food"
2827,Spints Alehouse,401 NE 28th Ave,Portland,OR,97232,45.525858,-122.637453,3.0,88,"Restaurants, Nightlife, Gastropubs, Pubs, Bars"
2828,Bangkok Restaurant,5325 E Burnside St,Portland,OR,97215,45.5228654,-122.6084283,3.5,25,"Thai, Restaurants"
2829,Rose City Curry House,2231 Ne Alberta St,Portland,OR,97211,45.5590821,-122.6423128,3.5,8,"Food, Restaurants, Indian"
2830,O'Connors,7850 SW Capitol Hwy,Portland,OR,97219,45.4676249351,-122.7138167388,3.5,151,"Restaurants, Pubs, Diners, Bars, Nightlife"
2831,Kuya's Cuisine,8917 SE Stark St,Portland,OR,97216,45.519353,-122.57155,3.5,28,"Filipino, Restaurants"
2832,Baoser,4809 SE Hawthorne Blvd,Portland,OR,97215,45.5121909,-122.6128455,3.0,28,"Chinese, Restaurants, Dim Sum"
2833,Porterhouse Restaurant & Lounge,14611 SE Mcloughlin Blvd,Portland,OR,97267,45.4167465,-122.6322642,2.5,6,"American (New), Steakhouses, Restaurants"
2834,La Terrazza,933 SW 3rd Ave,Portland,OR,97204,45.5165235,-122.6767536,3.5,8,"Italian, Restaurants"
2835,Nasca,4644 NE Sandy Blvd,Portland,OR,97213,45.5381587083,-122.6154899597,4.0,23,"Restaurants, Peruvian, Latin American"
2836,El Indio's,19422 SE Stark St,Portland,OR,97233,45.5188633,-122.4630653,3.5,44,"Restaurants, Spanish, Mexican"
2837,Tambayan,6014 SE Foster Rd,Portland,OR,97206,45.491683,-122.601439,4.0,152,"Asian Fusion, Filipino, Restaurants"
2838,Obon - Catering,722 SE 10th Ave,Portland,OR,97214,45.5176955,-122.6553658,4.5,13,"Farmers Market, Food Court, Food, Arts & Entertainment, Event Planning & Services, Restaurants, Japanese, Caterers, Festivals"
2839,Nepali Kitchen,3434 NE 49th,Portland,OR,97213,45.5480664,-122.6124219,4.5,6,"Himalayan/Nepalese, Restaurants"
2840,Rustix Pub,8343 SW Barbur Blvd,Portland,OR,97219,45.4645116846,-122.7000181434,3.0,14,"Bars, Restaurants, Burgers, Pizza, Nightlife, Soup"
2841,Cafe at the J,6651 SW Capitol Hwy,Portland,OR,97219,45.4768855,-122.7044058,4.5,6,"Restaurants, Kosher"
2842,Southwestern Pizza Company,"A La Carts Food Pavilion, 4926 SE Division St",Portland,OR,97215,45.504918,-122.611159,4.0,14,"Pizza, Restaurants, Food Stands"
2843,Taco City,6238 SW Capitol Hwy,Portland,OR,97239,45.4786725,-122.693035,3.5,21,"Restaurants, Mexican"
2844,Pho Pasteur,7330 NE Fremont St,Portland,OR,97213,45.5479576,-122.5872203,3.5,26,"Vietnamese, Vegetarian, Asian Fusion, Food, Restaurants, Bubble Tea"
2845,McDonald's,18320 SE Stark St,Portland,OR,97233,45.518671,-122.4747361,2.0,33,"Fast Food, Coffee & Tea, Food, Restaurants, Burgers"
2846,Hush Hush Cafe,433 SW 4th Ave,Portland,OR,97204,45.5203381937,-122.6759576797,4.0,76,"Restaurants, Halal, Greek, Middle Eastern"
2847,Bellagios Pizza,815 NE Weidler St,Portland,OR,97232,45.5346982411,-122.6569801811,3.5,60,"Pizza, Restaurants"
2848,Madrona Hill Cafe,5937 N Greeley Ave,Portland,OR,97217,45.5662666,-122.6957656,4.5,51,"Bakeries, Coffee & Tea, Restaurants, Sandwiches, Cafes, Food"
2849,East Garden Restaurant,12424 SE Division St,Portland,OR,97236,45.503711,-122.535117,3.0,52,"Chinese, American (Traditional), Nightlife, Food, Restaurants, Food Delivery Services, Bars"
2850,Maya's Taqueria,1000 SW Morrison St,Portland,OR,97205,45.5199488,-122.6823623,3.5,299,"Restaurants, Mexican"
2851,"Home, A Bar",719 SE Morrison St,Portland,OR,97214,45.5173932,-122.6580648,4.0,96,"Burgers, Pubs, Bars, Nightlife, Restaurants, Breakfast & Brunch, Comfort Food"
2852,Jumbo Restaraunt & Lounge,4427 SE Johnson Creek Rd,Portland,OR,97222,45.4619509,-122.615722,4.0,148,"Restaurants, Chinese"
2853,Noon In The Pearl,323 NW Park Ave,Portland,OR,97209,45.5255775,-122.6794722,4.5,14,"Ethnic Food, Food, Restaurants, Specialty Food, Thai"
2854,The Country Cat PDX,7000 NE Airport Way,Portland,OR,97218,45.5903259233,-122.592806887,3.5,375,"Sandwiches, Comfort Food, Breakfast & Brunch, Local Flavor, American (New), American (Traditional), Bars, Nightlife, Airport Lounges, Restaurants"
2855,Oliver's Cafe,"8931 SE Foster Rd, Ste 105",Portland,OR,97266,45.4807988,-122.5711093,4.0,251,"Breakfast & Brunch, Restaurants, Sandwiches"
2856,Cha Cha Cha Taqueria,3433 SE Hawthorne Blvd,Portland,OR,97214,45.5122295,-122.6287507,3.5,276,"Restaurants, Mexican"
2857,Eb & Bean,1425 NE Broadway,Portland,OR,97232,45.5352209,-122.6508596,4.5,339,"Ice Cream & Frozen Yogurt, Restaurants, Food, Vegan"
2858,Teriyaki Woo,18305 NW West Union Rd,Portland,OR,97229,45.5584904,-122.8652084,4.5,58,"Restaurants, Chinese, Japanese"
2859,Mr. Chen's Chinese Kitchen,17940 NE Glisan,Portland,OR,97230,45.5187238631,-122.4655127685,3.5,132,"Chinese, Restaurants, Seafood, Soup"
2860,Jinx,3000 NE Killingsworth St,Portland,OR,97211,45.5626228739,-122.6347879007,4.5,45,"Pubs, Food, Bars, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch"
2861,Skyline Burgers on Broadway,2200 NE Broadway St,Portland,OR,97232,45.5348639,-122.6425971,2.5,114,"Burgers, Restaurants"
2862,The New Leaf,3029 SE 21st Ave,Portland,OR,97202,45.5008327,-122.6449278,5.0,7,"Food, Vegan, Restaurants, Food Delivery Services"
2863,June,2215 E Burnside St,Portland,OR,97214,45.5230299,-122.6430747,4.0,78,"Restaurants, American (New)"
2864,Thai Orchid Restaurant,2231 W Burnside St,Portland,OR,97210,45.523471,-122.697035,3.5,36,"Thai, Vegetarian, Restaurants"
2865,Local Motive,3838 SW Moody Ave,Portland,OR,97239,45.4954317,-122.672514,4.5,9,"Seafood, Street Vendors, Food, Food Stands, Restaurants"
2866,Fried Egg I'm in Love,3207 SE Hawthorne Blvd,Portland,OR,97214,45.5122795,-122.63239,4.5,380,"Food Stands, Coffee & Tea, Street Vendors, Restaurants, Breakfast & Brunch, Sandwiches, Food"
2867,Sellwood Public House,8132 SE 13th Ave,Portland,OR,97202,45.4638354,-122.652765,4.0,137,"Comfort Food, Beer, Wine & Spirits, Restaurants, Food, Breakfast & Brunch, Nightlife, Arts & Entertainment, Music Venues, Pubs, Bars, American (New), American (Traditional), Pizza"
2868,Kimpton Hotel Monaco Portland,506 SW Washington St,Portland,OR,97204,45.51986,-122.677339,4.5,705,"Restaurants, Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces"
2869,Hog and Hen,SW 4th Ave & SW College St,Portland,OR,97201,45.5092013,-122.681601,4.5,27,"Cajun/Creole, Restaurants, Food Stands"
2870,Shilo Restaurant Portland Airport,11707 NE Airport Way,Portland,OR,97220,45.5679374,-122.5419131,4.0,133,"American (New), Nightlife, Bars, American (Traditional), Seafood, Lounges, Restaurants"
2871,AUTHENTIC NEW YORK HOTS,1533 NE Alberta St,Portland,OR,97211,45.5592565054,-122.6489567995,4.5,10,"Food, Hot Dogs, Specialty Food, Restaurants"
2872,Meriwether's Restaurant & Skyline Farm,2601 NW Vaughn St,Portland,OR,97210,45.5369621,-122.7051341,3.5,525,"Restaurants, American (New)"
2873,Big Town Hero,1923 SW 6th Ave,Portland,OR,97201,45.5101072,-122.6838581,3.5,12,"Sandwiches, Restaurants"
2874,Namaste Indian Cuisine,1403 NE Weidler St,Portland,OR,97232,45.534528,-122.65134,3.0,184,"Restaurants, Indian, Vegan, Buffets, Gluten-Free"
2875,Lazy susan,7937 SE Stark St,Portland,OR,97215,45.5193105,-122.5816546,4.5,15,"American (Traditional), Restaurants"
2876,Thanh-Long Bakery & Restaurant,635 SW College St,Portland,OR,97201,45.510108,-122.684256,3.0,102,"Vietnamese, Restaurants"
2877,Eat: An Oyster Bar,"3808 N Williams Ave, Ste 122",Portland,OR,97227,45.5499517135,-122.6666295291,3.5,467,"Restaurants, Cajun/Creole, American (New)"
2878,The Westin Portland,750 SW Alder St,Portland,OR,97205,45.5201134,-122.6800882,4.0,231,"Restaurants, Hotels & Travel, Event Planning & Services, Hotels"
2879,Salt & Pepper,6611SE Powell Blv,Portland,OR,97206,45.4977944,-122.5952538,4.5,45,"Peruvian, Mexican, Food Stands, Breakfast & Brunch, Restaurants"
2880,Namu Korean & Hawaiian,4290 SE Belmont St,Portland,OR,97215,45.5164065483,-122.618021965,3.5,120,"Restaurants, Food Stands, Hawaiian, Korean, Barbeque"
2881,Verde Cocina,5515 SW Canyon Ct,Portland,OR,97221,45.5095828,-122.7343767,3.5,168,"Local Flavor, Farmers Market, Food, Sports Bars, Breakfast & Brunch, Mexican, Nightlife, Restaurants, Wine Bars, Gluten-Free, Cocktail Bars, Bars"
2882,World Cup Coffee & Tea House,1740 NW Glisan St,Portland,OR,97209,45.526185,-122.689029,4.0,131,"Restaurants, Food, Coffee & Tea"
2883,Touchdown's,,Portland,OR,97205,45.5205043,-122.707349,3.5,31,"Food Stands, Barbeque, Restaurants"
2884,Marina's Kafe and Deli,814 NE 28th Ave,Portland,OR,97232,45.5289364,-122.6369136,3.5,22,"Restaurants, Coffee & Tea, Food, Cafes, American (New), Internet Cafes"
2885,Madison's Grill,1109 SE Madison St,Portland,OR,97214,45.512944,-122.6546053,3.5,106,"Burgers, Bars, Event Planning & Services, American (Traditional), Caterers, Sandwiches, Nightlife, Restaurants, Fish & Chips"
2886,Mobster Meatballs,SW 4th Ave & SW College St,Portland,OR,97201,45.5092014,-122.681607,4.0,10,"Restaurants, Food Stands, Sandwiches"
2887,Subway,"804 SE Morrison St, 8th Avenue",Portland,OR,97214,45.5170006984,-122.6575208939,3.5,24,"Restaurants, Sandwiches, Fast Food"
2888,Gladstone Street Pizza,3813 SE Gladstone St,Portland,OR,97202,45.4935265,-122.6234321,4.0,202,"Salad, Local Flavor, Lounges, Pizza, Food, Bars, Nightlife, Restaurants, Coffee & Tea"
2889,Nana's Guilty Pleasures,6108 SE Milwaukie Ave,Portland,OR,97202,45.4784804,-122.648997,5.0,60,"Comfort Food, Cafes, Breakfast & Brunch, Restaurants, Food, American (Traditional), Sandwiches, Coffee & Tea, Food Stands, Salad, Food Trucks"
2890,Istanbul Delight PDX Food Cart,5205 SE Foster Rd,Portland,OR,97206,45.4957639,-122.6084655,4.0,12,"Food Stands, Turkish, Middle Eastern, Restaurants"
2891,Chang's Mongolian Grill,1600 NE 122nd Ave,Portland,OR,97230,45.5342972,-122.5363112,3.0,109,"Chinese, Mongolian, Restaurants"
2892,Pho Broadway,835 NE Broadway St,Portland,OR,97232,45.5350946635,-122.6571661234,3.0,40,"Restaurants, Vietnamese"
2893,Shotgun Sub Shop,563 SW 10th Ave,Portland,OR,97205,45.5222249852,-122.6836395264,3.0,9,"Sandwiches, Restaurants, Food"
2894,Zeek's Cheese Grill,"4708 NW Bethany Blvd, Ste E-7",Portland,OR,97229,45.5542555446,-122.8357596695,4.0,94,"Sandwiches, American (New), Food, Food Trucks, Restaurants"
2895,New Copper Penny,5932 SE 92nd Ave,Portland,OR,97266,45.4794914093,-122.5683048916,2.0,29,"Nightlife, Bars, Greek, Sandwiches, Restaurants, Dance Clubs, Lounges, American (New)"
2896,Tom's First Avenue Bento,1236 SW 1st Ave,Portland,OR,97255,45.5138248,-122.6755422,4.0,94,"American (New), Restaurants, Japanese, Asian Fusion"
2897,Brad's,8608 N Lombard St,Portland,OR,97203,45.5900083,-122.7550943,4.0,5,"Pizza, Restaurants, American (Traditional)"
2898,Coffee Plant,724 SW Washington St,Portland,OR,97205,45.5207616,-122.6796784,3.0,21,"Coffee & Tea, Restaurants, Food, Gluten-Free"
2899,Go Poke,1436 NW Glisan St,Portland,OR,97209,45.5263601,-122.6859191,5.0,13,"Desserts, Asian Fusion, Restaurants, Hawaiian, Food, Poke"
2900,Vegas Chinese Restaurant,12424 SE Division St,Portland,OR,97236,45.5036866,-122.5351383,2.5,13,"Chinese, Restaurants"
2901,Terrane Italian Kitchen & Bar,1355 SW 2nd Ave,Portland,OR,97201,45.513852299999996,-122.677099,4.0,83,"Hotels & Travel, Hotels, Restaurants, Italian, Event Planning & Services, Wine Bars, Bars, Nightlife"
2902,Third Place Coffeehouse,1590 NE 172nd Ave,Portland,OR,97230,45.5346171,-122.4862545,4.0,9,"Restaurants, Coffee & Tea, Food"
2903,Velo Cult Bicycle Shop,1969 NE 42nd Ave,Portland,OR,97213,45.5370948,-122.6203166,4.5,93,"Venues & Event Spaces, Restaurants, Shopping, Cafes, Nightlife, Sporting Goods, Event Planning & Services, Music Venues, Bars, Themed Cafes, Arts & Entertainment, Bikes"
2904,Two Brothers Cafe and Grill,829 SE 39th Ave,Portland,OR,97214,45.5167213,-122.6231296,4.5,171,"Restaurants, Mediterranean, Hungarian, Modern European"
2905,Rollin' Fresh,625 NE Killingsworth St,Portland,OR,97211,45.562937,-122.659076,4.0,86,"Restaurants, Food, Street Vendors, Asian Fusion, Food Stands, Sushi Bars"
2906,Lemon Grass Kitchen,503 W Burnside St,Portland,OR,97209,45.5232576,-122.6755126,3.0,7,"Nightlife, Cuban, Bars, Sports Bars, Vietnamese, Restaurants"
2907,Pinto Thai Kitchen,3207 SE Hawthorne Blvd,Portland,OR,97214,45.5122724,-122.6323571,4.5,58,"Food, Thai, Restaurants, Food Trucks"
2908,Billy Bang's Restaurant & Castaway Lounge,"5331 SW MacAdam Ave, Ste 105",Portland,OR,97239,45.484413,-122.675899,2.5,5,"Restaurants, Seafood"
2909,Double Mountain Taproom,4336 SE Woodstock Blvd,Portland,OR,97206,45.4791451246,-122.6176907122,4.0,167,"Pizza, Pubs, Food, Nightlife, Beer Bar, Breweries, Restaurants, Bars"
2910,Bulldog Deli,7321 SW Garden Home Rd,Portland,OR,97223,45.4667414,-122.7518593,2.5,5,"Restaurants, Pizza, Sandwiches, Delis"
2911,Ping,102 NW 4th Ave,Portland,OR,97209,45.5241384,-122.674116,3.5,196,"Vietnamese, Singaporean, Asian Fusion, Chinese, Restaurants"
2912,Fiji Indian Curry,2231 Ne Alberta St,Portland,OR,97211,45.559082,-122.6422503,4.0,11,"Gluten-Free, Food, Food Stands, Food Trucks, Indian, Restaurants"
2913,Maurice,921 SW Oak St,Portland,OR,97205,45.5226352,-122.6805024,4.0,203,"Scandinavian, Bakeries, Food, French, Coffee & Tea, Desserts, Restaurants"
2914,Roy Thai,3503 N Mississippi Ave.,Portland,OR,97227,45.5480311,-122.6755788,5.0,7,"Restaurants, Thai, Food Stands"
2915,Capitol,1440 NE Broadway St,Portland,OR,97232,45.5349439501,-122.6506693068,3.5,106,"Burgers, Restaurants, Cocktail Bars, Karaoke, Bars, Wine Bars, Beer Bar, Nightlife, Vegan, Vegetarian"
2916,Museum Grounds,1219 SW Park Ave,Portland,OR,97205,45.5165227704,-122.6837789522,3.5,19,"Food, Desserts, Coffee & Tea, Bagels, Sandwiches, Restaurants"
2917,Safeway Food & Drug,221 NE 122nd Ave,Portland,OR,97230,45.524464,-122.538443,2.5,11,"Florists, Bakeries, Flowers & Gifts, Restaurants, Food, Shopping"
2918,Cooper's Coffee,1515 SE Water Ave,Portland,OR,97214,45.5116887302,-122.6660611309,3.0,37,"Breakfast & Brunch, Bagels, Food, Coffee & Tea, Restaurants, Sandwiches, Cafes"
2919,Eat Well,1474 NE 60th Ave,Portland,OR,97213,45.5335342,-122.602163,4.5,15,"Food Trucks, Food, Restaurants, Gluten-Free"
2920,Olympia Provisions Public House Annex,"133 SW Pine St, Ste 4, Pine Street Market",Portland,OR,97201,45.5213528,-122.6719636,4.0,91,"Beer Bar, Nightlife, American (New), Bars, German, Restaurants, American (Traditional), Hot Dogs"
2921,Mac's Deli,5663 NE Glisan St,Portland,OR,97213,45.5266009,-122.605041,4.0,22,"Restaurants, Delis, Caterers, Event Planning & Services, Sandwiches"
2922,Ali Baba's Turkish Kitchen,SW 10th Ave & SW Alder St,Portland,OR,97205,45.5206788,-122.681753,4.5,19,"Food Stands, Food Trucks, Turkish, Food, Restaurants"
2923,Fortune Star Lounge,15920 SE Division St,Portland,OR,97236,45.5040639,-122.4992504,3.5,10,"Bars, Pool Halls, Karaoke, Restaurants, Chinese, Nightlife, Lounges"
2924,Crisp Salads,2045 SE Division St,Portland,OR,97202,45.5050919,-122.6445852,3.5,5,"Salad, Restaurants, Vegetarian"
2925,Romo's Latin Quarter,7915 SE Stark Street,Portland,OR,97215,45.5192427,-122.5820294,4.0,21,"Mexican, Restaurants"
2926,Thai Thai,4604 SE Hawthorne Blvd,Portland,OR,97215,45.511863,-122.6149438,2.5,14,"Thai, Restaurants"
2927,Paiku,7425 N Leavitt Ave,Portland,OR,97203,45.590325,-122.753779,4.5,101,"Nightlife, Street Vendors, Restaurants, American (New), Breakfast & Brunch, Comfort Food, Whiskey Bars, Bars, Desserts, Food Trucks, Food"
2928,Nam Vang Noodle House,5253 SE 82th Ave,Portland,OR,97266,45.484311,-122.5801466,4.5,11,"Vietnamese, Restaurants"
2929,Chopollos,SW 4th And Hall St,Portland,OR,97201,45.509867,-122.6812479,4.5,89,"Mexican, Restaurants, Burgers, Food Stands"
2930,Cleopatra's Kitchen,7875 SE 13th Ave,Portland,OR,97202,45.4674671,-122.6532117,3.5,5,"Street Vendors, Restaurants, Food, Food Stands, African, Mediterranean"
2931,Sushi Mioga,11835 NW Cedar Falls Dr,Portland,OR,97229,45.5219122,-122.8015757,3.5,193,"Sushi Bars, Restaurants"
2932,Chop,8537 N Lombard St,Portland,OR,97203,45.5903199071,-122.7544401214,4.5,69,"Breakfast & Brunch, Salad, Delis, Restaurants, Sandwiches"
2933,Wood Fired Eats,8438 N Lombard St,Portland,OR,97203,45.5897252,-122.7537661,3.0,63,"Restaurants, Food, Sandwiches, Pizza, Italian, Desserts, Beer, Wine & Spirits, Salad, Bars, Nightlife, Wine Bars"
2934,Rain or Shine Coffee House,5941 SE Division St,Portland,OR,97206,45.505491,-122.6018347,4.5,255,"Sandwiches, Coffee & Tea, Food, Restaurants, Bagels"
2935,Subway,1031 SW 6th Ave,Portland,OR,97204,45.5167507719,-122.6801838494,2.5,19,"Restaurants, Fast Food, Sandwiches"
2936,Commodore Lounge,1650 W Burnside St,Portland,OR,97205,45.5228584,-122.688456,3.5,51,"Dive Bars, Food, Bars, Pool Halls, Restaurants, Lounges, Nightlife, American (New)"
2937,Stock & Barrel,4747 SE Division St,Portland,OR,97206,45.5053106,-122.6134205,4.5,17,"Restaurants, Burgers, Street Vendors, Food"
2938,Tarboush Lebanese Bistro,5663 NE Glisan St,Portland,OR,97213,45.5265075,-122.604992,3.0,9,"Restaurants, Lebanese, Mediterranean, Middle Eastern"
2939,Taco Del Mar,438 SE M L King Blvd,Portland,OR,97214,45.5196293,-122.6614339,2.5,26,"Mexican, Restaurants"
2940,Belmont's Inn,3357 SE Belmont St,Portland,OR,97214,45.516582,-122.629714,3.5,89,"American (Traditional), Bars, Dive Bars, Nightlife, Restaurants"
2941,Paccini,1717 SW Park Ave,Portland,OR,97201,45.512843,-122.685378,2.5,31,"Italian, Pizza, Restaurants, Burgers, Bars, Nightlife"
2942,Jim Dandy Drive-In,9626 NE Sandy Blvd,Portland,OR,97220,45.5583459,-122.5632757,3.5,96,"Restaurants, American (Traditional)"
2943,Bang Bang,4727 NE Fremont Ave,Portland,OR,97213,45.5485255,-122.6143919,4.0,234,"Bars, Thai, Gluten-Free, Nightlife, Wine Bars, Cocktail Bars, Restaurants"
2944,Charlie's Teriyaki,14800 SE Powell Blvd,Portland,OR,97236,45.4977471,-122.5103614,2.0,5,Restaurants
2945,Dingo's Taco Bar,4612 SE Hawthorne Blvd,Portland,OR,97215,45.5119222,-122.6148731,3.0,97,"Mexican, Restaurants"
2946,Elephants on Corbett,5221 S Corbett Ave,Portland,OR,97239,45.485413,-122.677088,4.0,173,"Breakfast & Brunch, Restaurants, Internet Cafes, Nightlife, Food, American (New), Comfort Food, Soup, American (Traditional), Venues & Event Spaces, Delis, Sandwiches, Bars, Event Planning & Services"
2947,Subway,"808 SW 3rd Ave, Ste 216",Portland,OR,97204,45.5173606,-122.6758658,4.0,10,"Sandwiches, Restaurants, Fast Food"
2948,Sparky's Pizza,7530 NE Martin Luther King Jr Blvd,Portland,OR,97211,45.577784,-122.6609149,3.5,75,"Restaurants, Pizza"
2949,Tōv,3207 SE Hawthorne Blvd,Portland,OR,97214,45.512267,-122.6323559,5.0,503,"Restaurants, Coffee & Tea, Food, Egyptian, Middle Eastern"
2950,El Palenque Mexican Restaurant and Cantina,3255 NE 82nd Ave,Portland,OR,97220,45.5461933,-122.5790901,4.0,12,"Bars, Nightlife, Mexican, Restaurants"
2951,Crisp Salads,3901 N Williams Ave,Portland,OR,97227,45.551018,-122.6669547,4.0,226,"Salad, Restaurants, Wraps, Sandwiches, Soup"
2952,Flew the Coop,6035 NE Halsey St,Portland,OR,97213,45.5339053,-122.6013173,4.5,93,"Food, Food Trucks, Restaurants, Sandwiches, Burgers"
2953,The Mont,2411 SE Belmont St,Portland,OR,97214,45.5166684,-122.641095,4.5,15,"Restaurants, Breakfast & Brunch"
2954,Saima Thai & Sushi,4118 NE Sandy Blvd,Portland,OR,97212,45.535415,-122.621054,4.0,92,"Thai, Sushi Bars, Restaurants"
